path,pnl
703,-0.0010468044539972965
704,-0.0014255249795505076
705,8.094611541942243e-06
706,0.0010286369040573007
707,-0.001557404719434161
708,0.002230793669108449
709,-0.0007307458280327861
710,0.00016021742097769277
711,0.0012595135215633935
712,-0.0005621686914885071
713,-0.0006584895676551
714,-0.00035542075956196406
715,0.0006870132234448878
716,0.0004104581762574
717,-0.0002489291255973747
718,-0.001799983761197943
719,0.0011397020330999787
720,0.001513672115689646
721,-0.0017328850417150017
722,-0.0009495617615924434
723,-0.0014410298042206332
724,-0.004683836154207406
725,-0.0018737175020435703
726,-0.0019095385462026618
727,-0.0018148946010738687
728,0.0059800565255099004
729,-0.0036219524488196476
730,0.0014886495040442593
731,-0.0003288327223445979
732,-0.0008681098236993368
733,0.0030706382912217833
734,-0.00038431472931277355
735,-0.00038157124605764413
736,0.001525938108862368
737,0.00200933847759166
738,-0.0025880426015569215
739,-0.0020797867215121
740,0.003387821630338461
741,-0.0011651211781402715
742,-0.0005714420885904844
743,-0.003563944414025622
744,-0.001376796410786918
745,-0.00456680021511215
746,0.0003901880652266735
747,0.004415406206505823
748,3.8712075469904406e-05
749,-0.0025157308949272927
750,0.0012857275216904274
751,-0.00254357083142831
752,-0.0031153938280497465
753,0.0005957445312049881
754,0.0041204386531075166
755,-0.00027602769807066885
756,-0.006094318738183002
757,0.000770261367179298
758,0.00020108495702531037
759,0.0008354079179290469
760,-8.318966528420013e-05
761,0.001203443474187676
762,-0.0016963140788561267
763,-0.0005033717907136914
764,0.0007146229530452519
765,-0.004014770325129868
766,0.0038428545341595566
767,-0.0001762481012932103
768,-0.0023191552497949797
769,0.0005850358358813419
770,0.002622174523960741
771,0.002947855522679296
772,0.00017398650026057005
773,0.0026055198824549044
774,-0.003996602481973365
775,0.00014832064532965816
776,0.002837504970070185
777,0.005986193710569396
778,-0.0018956873108408878
779,8.353991791976156e-05
780,0.0006643952167864065
781,0.0011621177109064629
782,-0.0047597249212030235
783,0.0004936937488966286
784,0.003476090129922005
785,0.002888702574992852
786,0.00020565009568107584
787,-0.00030965788313783
788,-0.00032470975254473785
789,-0.001276947352099933
790,0.002564257976456385
791,0.000910264310417519
792,-0.0036639003104621537
793,-0.0021449041825807313
794,0.002251113427838458
795,-0.0060598425311734205
796,0.0037671454393518834
797,-0.0016340987095872022
798,0.0012868165245690248
799,8.844404511654247e-05
800,-0.004660897560054389
801,0.002327079957757938
802,0.0006325528484634191
803,0.0027361024774778917
804,-0.004767066000964215
805,0.0012429274993781547
806,0.0017582344845253853
807,0.0010770032711429726
808,-0.0005469913574457605
809,0.0014250228299086398
810,0.0024134596253236077
811,0.0007734687685923003
812,0.0012022888697855727
813,0.0019868780814828106
814,-0.0021965177988825246
815,0.00109302187068816
816,-0.00023134837779181794
817,0.00254642060369048
818,0.003992405396954083
819,-0.0004977743106393144
820,0.002828056621176911
821,-0.008851529359530652
822,0.00383221156826985
823,-0.0028172800727883987
824,9.639692361857855e-05
825,0.0029479314040101743
826,0.0021802145717960686
827,-0.0014342024054411432
828,0.00018344157191907406
829,0.00019207070554836617
830,-0.0006645471588339648
831,-0.00025837332906522174
832,0.0002046244987496948
833,-0.0008925636877783472
834,0.001917321577551201
835,0.001075580139681178
836,0.002660775376809754
837,0.0004159198829956079
838,-0.001425397238094872
839,-0.0006488664370418729
840,0.0011642988855902203
841,0.00019069990539821724
842,-0.0006623012086321989
843,0.005398225104601029
844,0.0015853257537662268
845,0.0008935076551808141
846,0.008340419385371674
847,-0.0005600625469741605
848,0.004237745903035162
849,-0.000493967581369235
850,-0.00020812464040464995
851,8.01130017429319e-05
852,-0.001424865096785894
853,0.0013344058796185276
854,0.0010442529548327917
855,-0.00018740013998730376
856,0.0017559000949081138
857,-0.0007736388471413793
858,-0.000704355941734125
859,-0.001463773790094658
860,0.0007718270795828985
861,0.00015667664178680392
862,-0.0025224258784117826
863,0.0002841666196491442
864,0.0009435880634983684
865,-0.0011923554250577407
